TIME,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
193.375782313,0.118076,0.091305,0.052986,0.0449596,0.0454138,0.0625707,0.05211,0.0659914,0.0398826,0.0383037,0.0513629,0.080362
193.422222222,0.11217,0.1085,0.126132,0.0993166,0.0793958,0.0763632,0.09439,0.229579,0.182513,0.0927042,0.0685731,0.0893521
193.468662132,0.132778,0.182649,0.189665,0.107941,0.0675205,0.0547077,0.0540828,0.0552075,0.033078,0.0595183,0.0537023,0.062059
193.515102041,0.113218,0.108426,0.0879419,0.0591865,0.0759742,0.06462,0.0795423,0.0982253,0.0494841,0.0300486,0.0318759,0.0545951
193.561541950,0.175188,0.125244,0.0619279,0.0651285,0.0826754,0.0567079,0.0623104,0.100263,0.0789736,0.0589222,0.0759504,0.1228
193.607981859,0.114834,0.094795,0.0877711,0.0854284,0.0789114,0.0593777,0.0455394,0.0838376,0.0870469,0.0503,0.0352416,0.0432525
193.654421769,0.1101,0.0999162,0.099236,0.121774,0.0697106,0.0579269,0.0529697,0.0500569,0.0583085,0.0603245,0.044544,0.0508476
193.700861678,0.0984837,0.0643145,0.0754829,0.123863,0.0968554,0.0776979,0.0638303,0.0576179,0.0557306,0.0495,0.0524273,0.0610735
193.747301587,0.106775,0.0924984,0.104616,0.139674,0.125536,0.0755937,0.0679199,0.0535408,0.0412989,0.0690778,0.054807,0.0687722
193.793741497,0.117671,0.0845248,0.0431847,0.105565,0.0829662,0.0759559,0.0670918,0.0282437,0.0223511,0.0375024,0.0404966,0.0581672
193.840181406,0.113923,0.0680477,0.0685637,0.120656,0.0817322,0.0552024,0.063586,0.0688671,0.0505026,0.0354439,0.0561262,0.0796418
193.886621315,0.0688599,0.0585867,0.0999941,0.137464,0.122318,0.13106,0.130226,0.0663105,0.0415207,0.0585629,0.045108,0.078366
193.933061224,0.0854104,0.111223,0.0869726,0.0604981,0.116374,0.113268,0.107783,0.0953405,0.0628664,0.0655469,0.0454037,0.0245122
193.979501134,0.134515,0.144279,0.0991903,0.0427455,0.0385888,0.0406936,0.0455455,0.0609904,0.0956855,0.0683475,0.054374,0.101778
194.025941043,0.111565,0.109908,0.0723045,0.0424182,0.0500867,0.0662017,0.0414205,0.0575581,0.0585349,0.0320617,0.0537903,0.0748803
194.072380952,0.155326,0.0667656,0.0438388,0.0509426,0.0516687,0.0490478,0.0520276,0.0593762,0.0502038,0.0519842,0.048534,0.0632893
194.118820862,0.149172,0.0610918,0.0528934,0.0526332,0.0357659,0.051078,0.052412,0.0385576,0.0594771,0.0652105,0.0468633,0.0810251
194.165260771,0.0754209,0.080364,0.082948,0.0843837,0.0919077,0.068841,0.0623077,0.0685373,0.0736357,0.0489629,0.0459387,0.0472888
194.211700680,0.0898222,0.0942196,0.105669,0.0883868,0.0676999,0.0665936,0.0760026,0.114202,0.085466,0.0681475,0.0834913,0.0770201
194.258140590,0.118269,0.0871155,0.0583976,0.0397449,0.0549557,0.0613617,0.0751684,0.0901135,0.0546602,0.0668794,0.0825908,0.100934
194.304580499,0.119312,0.100025,0.099091,0.0624564,0.0365505,0.0292196,0.0414604,0.061351,0.0448854,0.0390848,0.0472532,0.056652
194.351020408,0.14999,0.126069,0.108501,0.0584611,0.0842805,0.0518919,0.0432428,0.0709976,0.0764249,0.0424749,0.0425301,0.0966216
194.397460317,0.128616,0.0937899,0.0424559,0.0398837,0.0729387,0.0692184,0.0812694,0.0933051,0.0638731,0.059105,0.0747906,0.0869336
194.443900227,0.141205,0.10399,0.0549644,0.047262,0.038921,0.0504519,0.0551827,0.0768109,0.048914,0.0345154,0.0510208,0.0901445
194.490340136,0.164299,0.106539,0.0692387,0.0765231,0.0736054,0.0568089,0.0907031,0.120233,0.066194,0.0403114,0.053019,0.100165
194.536780045,0.175845,0.110915,0.0809906,0.0840866,0.056304,0.0863782,0.0977847,0.0972773,0.0944497,0.0641941,0.0827113,0.136252
194.583219955,0.135328,0.0988785,0.0845787,0.071459,0.0636848,0.0565971,0.0653621,0.0897851,0.0949625,0.0582981,0.0613679,0.0793965
194.629659864,0.106495,0.0772401,0.0703486,0.071753,0.0677849,0.0594279,0.0669105,0.0662996,0.0613684,0.0667325,0.0518688,0.0448932
194.676099773,0.088667,0.0813635,0.0817575,0.0546819,0.0637169,0.0450067,0.0599473,0.0450782,0.0516682,0.0428389,0.0568867,0.0379836
194.722539683,0.141673,0.108556,0.0397414,0.0590817,0.0510027,0.0615934,0.0632672,0.0869558,0.065377,0.0406813,0.0356744,0.0608699
194.768979592,0.155243,0.0876734,0.0519298,0.082033,0.0830127,0.0685913,0.0556392,0.0601145,0.0514734,0.0549043,0.0497896,0.0848761
194.815419501,0.134819,0.066831,0.116336,0.0859107,0.0633724,0.0534523,0.0335162,0.0432901,0.076856,0.0445998,0.04198,0.077964
194.861859410,0.116687,0.121776,0.100729,0.0497497,0.0672694,0.149473,0.215268,0.191384,0.120277,0.107367,0.0942427,0.101159
194.908299320,0.116936,0.0924663,0.065997,0.0455423,0.10615,0.114354,0.0869177,0.0847389,0.0533889,0.0536818,0.0688531,0.0785305
194.954739229,0.0737048,0.0689404,0.118954,0.156784,0.111877,0.0686955,0.0473858,0.0861383,0.10523,0.0573573,0.0379825,0.061624
195.001179138,0.088894,0.101453,0.102602,0.102169,0.0903816,0.091913,0.0978598,0.106935,0.0920327,0.051171,0.0749287,0.0507995
195.047619048,0.146043,0.10272,0.0270849,0.089096,0.0700481,0.0357454,0.055908,0.0817044,0.12104,0.0644452,0.0479131,0.0676335
195.094058957,0.120663,0.109179,0.0840995,0.0980075,0.0741156,0.0624396,0.0593289,0.0781083,0.088654,0.0677073,0.059559,0.0507865
195.140498866,0.114737,0.0926238,0.0841559,0.0466718,0.0568626,0.054198,0.0697372,0.0896391,0.0632573,0.088619,0.0822077,0.0768212
195.186938776,0.108464,0.0670669,0.0541623,0.0705639,0.166978,0.178098,0.0984163,0.0988401,0.0760833,0.0377295,0.061743,0.0697618
195.233378685,0.10731,0.0879671,0.0548633,0.0482402,0.0583017,0.0782498,0.0399296,0.0635634,0.0551197,0.0560992,0.0908769,0.0731365
195.279818594,0.137773,0.0939263,0.0775018,0.042554,0.0403928,0.0658149,0.0618845,0.0610178,0.0423351,0.0472245,0.0839866,0.0882915
195.326258503,0.120578,0.0863819,0.0776653,0.132407,0.144147,0.103312,0.0826745,0.0873305,0.0859072,0.0812518,0.116454,0.0970211
195.372698413,0.135285,0.0900517,0.0434494,0.0304936,0.0420594,0.0561206,0.0509453,0.0456318,0.0256436,0.0523535,0.0845805,0.0824197
195.419138322,0.108821,0.0924565,0.0623225,0.03884,0.0431084,0.0396819,0.0434863,0.0479587,0.0497636,0.062608,0.110914,0.102636
195.465578231,0.0779588,0.0833405,0.0740944,0.0626815,0.0588718,0.0606507,0.0527783,0.0674182,0.0727045,0.08621,0.141646,0.116429
195.512018141,0.0997328,0.0694302,0.058397,0.0671858,0.0320351,0.0707809,0.0619395,0.0860122,0.0881714,0.0953543,0.128854,0.0603819
195.558458050,0.132563,0.0821444,0.0908257,0.0656404,0.05266,0.0865301,0.0845713,0.0593822,0.073213,0.0880661,0.0857415,0.0844447
195.604897959,0.0986024,0.0679956,0.0911865,0.0772642,0.0604708,0.0697566,0.075666,0.0547105,0.0472832,0.0779799,0.0677747,0.0714406
195.651337868,0.0934577,0.0698218,0.0530212,0.0514804,0.0818906,0.105671,0.103638,0.0937482,0.0942197,0.0948809,0.105748,0.129682
195.697777778,0.0767918,0.048422,0.053956,0.0432636,0.0579001,0.0749,0.0800114,0.0529942,0.0641132,0.0870176,0.148488,0.0950089
195.744217687,0.0597395,0.0592299,0.0753529,0.0942724,0.0794091,0.0516128,0.0382225,0.0442293,0.0513044,0.101158,0.135257,0.0840336
195.790657596,0.0897087,0.0870333,0.126646,0.105277,0.095691,0.102322,0.0918143,0.11146,0.0994999,0.128681,0.130711,0.097589
195.837097506,0.0672506,0.0596278,0.0550773,0.0394352,0.0854992,0.0830266,0.0673099,0.0775739,0.0553179,0.0529465,0.120324,0.0940526
195.883537415,0.0758584,0.0514848,0.105733,0.103958,0.0873543,0.105755,0.0674124,0.0820782,0.0635331,0.0620484,0.108079,0.0997595
195.929977324,0.0786692,0.106954,0.14383,0.100524,0.0545191,0.0704835,0.077957,0.0939515,0.0638601,0.0782726,0.10895,0.0762003
195.976417234,0.136872,0.119503,0.0747257,0.0799574,0.0527623,0.0558453,0.0682667,0.0675387,0.0577016,0.0543753,0.0995948,0.0758395
196.022857143,0.137678,0.0771051,0.0833325,0.0778429,0.0776309,0.0625363,0.0663272,0.0787746,0.093098,0.0917783,0.0743372,0.0597918
196.069297052,0.0992876,0.0718847,0.0953057,0.0653483,0.0935508,0.0731329,0.0669452,0.0750217,0.0630272,0.12513,0.11742,0.085312
196.115736961,0.0827208,0.0697197,0.0696181,0.0736636,0.0609362,0.0804645,0.0974051,0.0858985,0.0931097,0.124659,0.125825,0.0848052
196.162176871,0.0646516,0.0860811,0.0923209,0.0679406,0.0463846,0.0718342,0.0590317,0.073284,0.0857496,0.0799942,0.0878198,0.0673461
196.208616780,0.0720632,0.0896134,0.0843253,0.0604057,0.0512349,0.0570897,0.0367514,0.0726559,0.0971083,0.119217,0.0982279,0.0702429
196.255056689,0.080313,0.114396,0.0854126,0.0690421,0.0543478,0.0446976,0.0641108,0.0840189,0.137183,0.130553,0.0791513,0.0718126
196.301496599,0.0571318,0.105108,0.126927,0.117164,0.0998305,0.0666888,0.0594337,0.0447344,0.0855808,0.0881799,0.0540065,0.0261395
196.347936508,0.0887346,0.0685323,0.0964,0.0733333,0.0871266,0.0597574,0.0465138,0.068268,0.0780228,0.0759478,0.0748421,0.0713327
196.394376417,0.0510466,0.141576,0.195206,0.123027,0.0782405,0.0545021,0.0523027,0.103918,0.133098,0.106442,0.094537,0.0528808
196.440816327,0.111708,0.145528,0.127047,0.0797423,0.04135,0.05962,0.0822618,0.0519091,0.0404654,0.061862,0.0531257,0.0436213
196.487256236,0.0933764,0.0879445,0.0651606,0.0764256,0.0623773,0.0733663,0.0846375,0.094797,0.0632386,0.0848904,0.137388,0.0721367
196.533696145,0.0615882,0.0585552,0.0546448,0.0851082,0.0937962,0.117672,0.0736568,0.0616734,0.0655399,0.125994,0.159746,0.0889674
196.580136054,0.0561779,0.0469987,0.0807117,0.153043,0.124008,0.100122,0.0571905,0.0942909,0.0835072,0.0973173,0.175246,0.121011
196.626575964,0.0342942,0.0438763,0.0610819,0.0588298,0.0810391,0.0726519,0.0435404,0.0693025,0.155179,0.131345,0.146237,0.0835145
196.673015873,0.0389468,0.0518376,0.0723305,0.0906754,0.0953205,0.112407,0.0668511,0.0567518,0.06199,0.0816084,0.104127,0.0506874
196.719455782,0.0772255,0.0718774,0.0599823,0.120132,0.101354,0.142723,0.108551,0.0856611,0.088735,0.0793667,0.081781,0.0794623
196.765895692,0.212537,0.133019,0.0602075,0.0688532,0.0617534,0.115612,0.0837147,0.0858194,0.0959808,0.0574959,0.0585633,0.0949377
196.812335601,0.171276,0.101266,0.0367475,0.0612152,0.0700929,0.101487,0.0795758,0.0868786,0.0666125,0.0713798,0.0645427,0.0996633
196.858775510,0.124076,0.0890631,0.0737562,0.0889845,0.118514,0.151694,0.0846356,0.080373,0.0616057,0.0464646,0.0615255,0.0706543
196.905215420,0.0939647,0.0773303,0.0656338,0.0673373,0.0652067,0.0839777,0.0834507,0.070837,0.0697693,0.0737877,0.0724404,0.0528388
196.951655329,0.114095,0.0701263,0.0344737,0.0360665,0.0320812,0.0869104,0.0693358,0.0678214,0.0675273,0.103182,0.139639,0.103606
196.998095238,0.104591,0.0735097,0.0623579,0.0436028,0.0637684,0.0903702,0.0559709,0.0849956,0.0569269,0.111913,0.168469,0.0977977
197.044535147,0.0958013,0.064524,0.0606673,0.0800892,0.0971771,0.112635,0.116419,0.121304,0.134928,0.117978,0.16991,0.0935005
197.090975057,0.129881,0.0817009,0.0386831,0.0537414,0.0394225,0.0891956,0.128048,0.111226,0.0730179,0.0314842,0.0598376,0.0905069
197.137414966,0.113495,0.0761229,0.0499259,0.0360848,0.0604274,0.111037,0.0821983,0.0852851,0.0900573,0.0805668,0.0958835,0.0990978
197.183854875,0.130617,0.0831396,0.0688388,0.0605458,0.0768092,0.112689,0.105416,0.0966228,0.0622935,0.0336216,0.0658796,0.0795043
197.230294785,0.190182,0.15044,0.0887414,0.067768,0.0564813,0.062549,0.0615411,0.0719584,0.0656719,0.0752174,0.0825144,0.0503333
197.276734694,0.115286,0.0830172,0.0419426,0.0482754,0.0423826,0.0700606,0.0678158,0.0839475,0.0452254,0.0601132,0.0947798,0.0849393
197.323174603,0.133091,0.102436,0.0893755,0.0710799,0.0578842,0.0871534,0.107259,0.100256,0.0651173,0.0524026,0.067533,0.083106
197.369614512,0.0792945,0.089025,0.0967012,0.083205,0.0741111,0.100217,0.0892597,0.0715316,0.0831608,0.0983182,0.103252,0.0666655
197.416054422,0.0743466,0.0748415,0.0435728,0.0492923,0.0640145,0.0713221,0.0713879,0.0977541,0.123414,0.0901038,0.122949,0.078272
197.462494331,0.0665147,0.0482168,0.0625098,0.0629131,0.0524467,0.0793455,0.0543672,0.0817269,0.12893,0.102846,0.0946869,0.0856466
197.508934240,0.0748305,0.0529507,0.0544842,0.040857,0.0523985,0.083121,0.069991,0.0977287,0.147892,0.0956674,0.049442,0.0691209
197.555374150,0.103323,0.0770226,0.0609718,0.0542749,0.0494789,0.100109,0.0711607,0.0587785,0.0920736,0.0864227,0.070562,0.0640638
197.601814059,0.104898,0.0589021,0.0278319,0.0501935,0.087968,0.130782,0.0694502,0.0741759,0.0958475,0.0732046,0.0439253,0.0489889
197.648253968,0.0774839,0.0501424,0.042992,0.0527478,0.0812614,0.101983,0.0644684,0.0601355,0.0668891,0.0595646,0.0437714,0.077598
197.694693878,0.0993476,0.076825,0.0483713,0.0859539,0.0732497,0.0894944,0.103967,0.103589,0.12986,0.0976311,0.0759339,0.108819
197.741133787,0.0947014,0.0517283,0.0226417,0.0466903,0.0440453,0.0650188,0.0734943,0.124886,0.124649,0.109475,0.0579294,0.0723637
197.787573696,0.0604227,0.0465675,0.0471175,0.0842745,0.0898518,0.114701,0.0678271,0.0880707,0.150329,0.0933502,0.0276046,0.047706
197.834013605,0.118284,0.0792794,0.059007,0.061419,0.085512,0.0977347,0.0655255,0.0956181,0.110036,0.129025,0.0962444,0.0916565
197.880453515,0.0825954,0.0609612,0.0435034,0.0401402,0.044361,0.093343,0.0599545,0.0792398,0.102296,0.0677368,0.111856,0.0683156
197.926893424,0.062313,0.038343,0.0322412,0.0540561,0.059913,0.0826403,0.0388522,0.0566817,0.0813158,0.0978285,0.154287,0.0671007
197.973333333,0.101947,0.0670604,0.0674231,0.0869097,0.0889011,0.111739,0.0827914,0.106946,0.103297,0.0703473,0.138274,0.119524
198.019773243,0.115979,0.0866503,0.0749737,0.068425,0.0669604,0.137857,0.092614,0.0495163,0.0790064,0.0780493,0.116656,0.0744098
198.066213152,0.110617,0.0797203,0.0479641,0.0520317,0.0436569,0.0743367,0.0766412,0.108328,0.106989,0.0881199,0.0759467,0.102959
198.112653061,0.102048,0.106475,0.0666035,0.0692981,0.0771373,0.0695633,0.0602302,0.0962202,0.104967,0.0717481,0.0447217,0.0874582
198.159092971,0.137904,0.13104,0.089101,0.0719928,0.0733094,0.0566391,0.0809052,0.106607,0.0845405,0.0602576,0.0748506,0.0477911
198.205532880,0.153195,0.0820809,0.033581,0.0446839,0.0402882,0.0432085,0.0839354,0.0931842,0.108106,0.0609272,0.0677239,0.0814833
198.251972789,0.13403,0.0703184,0.0478063,0.0331902,0.05079,0.0631299,0.0658769,0.144039,0.108935,0.0594916,0.0795462,0.114877
198.298412698,0.133482,0.0996872,0.0776206,0.0411398,0.0490385,0.0885005,0.0765112,0.0970403,0.0672416,0.0550014,0.117191,0.125405
198.344852608,0.111976,0.0644773,0.0256901,0.0311383,0.0617437,0.0961918,0.091792,0.0914793,0.10839,0.0931725,0.145089,0.100219
198.391292517,0.0552113,0.0406111,0.0590568,0.0481774,0.0408024,0.0457695,0.0395015,0.059206,0.0534325,0.0872849,0.164773,0.0875653
198.437732426,0.0833278,0.0643424,0.0655807,0.0606249,0.0544002,0.0814748,0.0757859,0.0508014,0.0482961,0.0646537,0.132028,0.102524
198.484172336,0.100768,0.0791485,0.0735907,0.0543319,0.0871934,0.125802,0.0839052,0.0570521,0.0622152,0.0897298,0.115667,0.0526786
198.530612245,0.0808756,0.0501196,0.0354674,0.0521438,0.0604493,0.0783102,0.0554611,0.0609491,0.0388111,0.0804949,0.119566,0.0992682
198.577052154,0.06289,0.0400329,0.0453104,0.0626166,0.0508385,0.0766103,0.0748735,0.115278,0.0672326,0.0994037,0.146191,0.0720638
198.623492063,0.111921,0.15235,0.159831,0.131198,0.0930669,0.0736547,0.0621392,0.0883104,0.117168,0.143056,0.13917,0.058313
198.669931973,0.0941503,0.0733624,0.0662835,0.0542095,0.0458046,0.0437126,0.06822,0.0752991,0.0975461,0.121511,0.059187,0.0399445
198.716371882,0.0654787,0.0776936,0.0499731,0.0344764,0.0662083,0.0527675,0.0820587,0.150058,0.15956,0.10646,0.0757427,0.0613389
198.762811791,0.0795628,0.0962048,0.0868097,0.0853529,0.0739908,0.0667855,0.0649656,0.103059,0.117466,0.10662,0.0878146,0.0669817
198.809251701,0.0882895,0.104029,0.0560413,0.0550097,0.051172,0.0312237,0.0324567,0.0470272,0.101537,0.0890992,0.0554853,0.0223139
198.855691610,0.0748797,0.0380378,0.0527244,0.063823,0.0589396,0.0461477,0.0438194,0.115276,0.105507,0.0646046,0.0340713,0.0345515
198.902131519,0.0475405,0.0324626,0.0547554,0.0733508,0.0455092,0.0340173,0.0713726,0.110609,0.0998604,0.0915688,0.0786159,0.0661195
198.948571429,0.0630318,0.0372794,0.12607,0.200401,0.14619,0.103059,0.0993239,0.147353,0.122067,0.0974733,0.0978232,0.0614635
198.995011338,0.142518,0.102001,0.0601549,0.0450478,0.0429835,0.0955123,0.10208,0.180482,0.155183,0.0886552,0.0438322,0.049002
199.041451247,0.16193,0.0919587,0.0753623,0.0531898,0.0411978,0.0609329,0.0753254,0.127633,0.0826221,0.0603376,0.0631599,0.0800246
199.087891156,0.124918,0.101553,0.0709258,0.0863499,0.0799505,0.0890904,0.125974,0.160304,0.082413,0.0638267,0.0715144,0.067958
199.134331066,0.115478,0.082698,0.0858674,0.0833667,0.0383101,0.0617452,0.0813677,0.186646,0.109264,0.0327456,0.0362577,0.0438326
199.180770975,0.0420023,0.0561311,0.0574156,0.0381269,0.0612115,0.0730979,0.137275,0.141884,0.10421,0.0622013,0.0565784,0.080973
199.227210884,0.123834,0.090369,0.0700648,0.0608995,0.0427771,0.0530008,0.101569,0.132474,0.0818145,0.0502057,0.0579795,0.115245
199.273650794,0.11193,0.0779536,0.0501992,0.077278,0.0581852,0.0346535,0.0568806,0.123035,0.130566,0.0870056,0.0426539,0.0769869
199.320090703,0.075392,0.0642693,0.0619903,0.11109,0.0824853,0.0389635,0.0369264,0.0796247,0.0930952,0.0793114,0.10029,0.0612216
199.366530612,0.0835065,0.0550991,0.0778961,0.0870073,0.0639656,0.037714,0.0690771,0.0938731,0.114614,0.074129,0.101833,0.106392
199.412970522,0.100966,0.0896642,0.0703459,0.0659377,0.045578,0.0448112,0.0757415,0.0763922,0.077508,0.0610713,0.111284,0.0810547
199.459410431,0.0632079,0.0660522,0.0710749,0.0973731,0.0816078,0.0506145,0.0605089,0.0643967,0.0375332,0.129786,0.24159,0.120794
199.505850340,0.0340508,0.0427782,0.0804623,0.0738878,0.060854,0.0510807,0.0371295,0.0822522,0.0462213,0.0628593,0.144423,0.0929988
199.552290249,0.027273,0.0539831,0.0802223,0.0912148,0.0560794,0.0855208,0.101226,0.120368,0.0882216,0.133317,0.177508,0.0954319
199.598730159,0.0689166,0.079266,0.0691872,0.0808985,0.100783,0.13707,0.123741,0.109803,0.0761746,0.0902588,0.0982727,0.0503442
199.645170068,0.042921,0.0479702,0.08287,0.111858,0.0597378,0.0650898,0.0740098,0.0662188,0.0454588,0.097124,0.174159,0.0954565
199.691609977,0.0601002,0.0675774,0.104032,0.11457,0.0650399,0.0694807,0.076094,0.102821,0.0684781,0.0969047,0.135285,0.0762088
199.738049887,0.0968382,0.0766091,0.0707334,0.0942632,0.0803477,0.0620284,0.0697308,0.0989893,0.111426,0.0744891,0.106265,0.083118
199.784489796,0.112921,0.0838811,0.052515,0.105716,0.0943601,0.0615721,0.0570042,0.117374,0.107526,0.0725228,0.0804691,0.0807355
199.830929705,0.0541353,0.051455,0.0737212,0.0686504,0.0764214,0.0618216,0.0666677,0.0981986,0.0693406,0.0695978,0.116065,0.0761703
199.877369615,0.108701,0.116166,0.097001,0.0485934,0.0545906,0.0662777,0.0663864,0.092893,0.127975,0.128,0.107588,0.0826072
199.923809524,0.0943716,0.0940983,0.0952731,0.0765784,0.0524574,0.0646514,0.0782458,0.147069,0.108682,0.114492,0.180214,0.131597
199.970249433,0.0721104,0.0738547,0.102351,0.110981,0.0613145,0.0403372,0.0393189,0.0501571,0.0540224,0.0877075,0.199672,0.123938
200.016689342,0.0882243,0.0799225,0.125269,0.12362,0.0739629,0.0813019,0.106987,0.111939,0.0900009,0.104329,0.171422,0.0934046
200.063129252,0.0893745,0.0726839,0.0879477,0.11307,0.0949191,0.131718,0.0968574,0.0968463,0.0868615,0.0834058,0.111281,0.0641131
200.109569161,0.0532078,0.0449746,0.0593951,0.100551,0.0607821,0.0589358,0.0522054,0.0584887,0.0372453,0.0820341,0.102886,0.07221
200.156009070,0.032336,0.0447918,0.0502027,0.0658068,0.0451728,0.0740151,0.0595888,0.0485824,0.0648858,0.0917785,0.0985346,0.0638289
200.202448980,0.161733,0.129909,0.0932121,0.110806,0.108778,0.117726,0.114202,0.0922127,0.116731,0.0902293,0.066051,0.0946047
200.248888889,0.104603,0.0825319,0.0700314,0.104415,0.0741847,0.0806713,0.0806712,0.0783993,0.0940606,0.0803515,0.108949,0.0895136
200.295328798,0.0558012,0.0554525,0.0597541,0.111602,0.101643,0.101098,0.0705783,0.0591112,0.0413762,0.0516714,0.12641,0.0829859
200.341768707,0.0810434,0.0655548,0.0733832,0.117589,0.102567,0.115782,0.101191,0.0850347,0.0893202,0.0669748,0.0982783,0.101125
200.388208617,0.0726537,0.0700207,0.0626804,0.0744099,0.0578088,0.104868,0.0922449,0.100443,0.058121,0.0759793,0.126179,0.045989
200.434648526,0.0502558,0.0515228,0.0668731,0.0649855,0.0379963,0.0497958,0.0460252,0.0633981,0.0584146,0.105052,0.201454,0.0983315
200.481088435,0.0919073,0.0926393,0.0954781,0.0850812,0.0629755,0.0956269,0.0522924,0.0803057,0.0654349,0.126465,0.150968,0.0503606
200.527528345,0.0913779,0.0858982,0.093832,0.10248,0.0527466,0.0605182,0.0643611,0.0912472,0.060095,0.0980734,0.137668,0.0721077
200.573968254,0.0688879,0.0485619,0.0810662,0.127352,0.0547108,0.0400861,0.056949,0.0924855,0.0823998,0.0991356,0.117878,0.0724973
200.620408163,0.0651783,0.0418634,0.0723186,0.115479,0.0816324,0.0664367,0.0498275,0.0565594,0.0466682,0.057209,0.103797,0.065415
200.666848073,0.097305,0.0906003,0.106348,0.128566,0.101801,0.0705087,0.0544843,0.0641044,0.0565746,0.102724,0.121648,0.0970475
200.713287982,0.0929609,0.0664494,0.107326,0.165813,0.0893563,0.112943,0.0571026,0.0420903,0.039141,0.0629072,0.123676,0.0605799
200.759727891,0.0754218,0.0699373,0.0674762,0.155128,0.0781092,0.0459197,0.0321225,0.0704137,0.0625064,0.0570242,0.1332,0.0860388
200.806167800,0.115526,0.0679106,0.101287,0.176463,0.106811,0.130654,0.100211,0.0998218,0.102273,0.0988219,0.100291,0.101659
200.852607710,0.0675229,0.0890918,0.115837,0.177604,0.110874,0.0781199,0.0937093,0.087221,0.0846931,0.0881996,0.0998839,0.0705737
200.899047619,0.0417942,0.045708,0.100431,0.166819,0.0800875,0.0489056,0.047398,0.0702103,0.118114,0.0743697,0.0648353,0.0378809
200.945487528,0.0895849,0.0744414,0.0643778,0.0729141,0.0600318,0.0540385,0.0557268,0.0744625,0.0831385,0.0773069,0.0572411,0.0415537
200.991927438,0.106441,0.107295,0.110703,0.106857,0.0751053,0.0803209,0.0839214,0.0680625,0.0713507,0.0593965,0.073543,0.0685779
201.038367347,0.150264,0.146215,0.0566055,0.0608881,0.0657353,0.107145,0.0960806,0.111698,0.110143,0.0627887,0.0502601,0.0421159
201.084807256,0.0375342,0.0636228,0.0432554,0.0337213,0.043295,0.107766,0.119579,0.105651,0.0813249,0.0461857,0.0542741,0.0309729
201.131247166,0.0835017,0.0708884,0.0796736,0.0795318,0.0685953,0.0914082,0.168379,0.169826,0.0967584,0.120236,0.174274,0.146175
201.177687075,0.0491242,0.0762607,0.100663,0.185766,0.106708,0.0777554,0.123087,0.12491,0.103328,0.0895491,0.122177,0.0607855
201.224126984,0.0498963,0.0428169,0.0849713,0.176401,0.108268,0.0669663,0.0855403,0.1159,0.100468,0.0847302,0.0935839,0.0790095
201.270566893,0.0903797,0.0838584,0.109366,0.135968,0.0708118,0.0599163,0.0783435,0.0965816,0.11934,0.103443,0.0728351,0.038337
201.317006803,0.12587,0.105737,0.126164,0.107754,0.0698451,0.058839,0.0672498,0.110052,0.0754168,0.0770103,0.153198,0.138978
201.363446712,0.0478751,0.0590018,0.0900967,0.0862786,0.0563501,0.0575866,0.107071,0.123824,0.0521137,0.0220665,0.0458299,0.0417568
201.409886621,0.0430857,0.0305863,0.059136,0.0663399,0.0333747,0.0381556,0.0603503,0.116269,0.0888584,0.0581956,0.0658127,0.0433629
201.456326531,0.0946827,0.056805,0.0698452,0.115313,0.161641,0.185396,0.125972,0.0971626,0.0973532,0.0986079,0.093698,0.130673
201.502766440,0.140403,0.0769882,0.0571023,0.0715787,0.0919344,0.186406,0.107182,0.0758199,0.0542023,0.0798318,0.0943925,0.117711
201.549206349,0.0866849,0.058703,0.0962435,0.0913153,0.138698,0.210866,0.0906863,0.0833487,0.0752858,0.0581446,0.0730676,0.0631388
201.595646259,0.12279,0.0867623,0.0762152,0.0858913,0.0910442,0.142754,0.124817,0.114971,0.0847889,0.0964618,0.130822,0.144845
201.642086168,0.127655,0.0597686,0.0998879,0.115,0.105081,0.145326,0.120435,0.0958268,0.0437557,0.0337151,0.0771237,0.0643499
201.688526077,0.0985236,0.0814721,0.08081,0.0957798,0.0680078,0.0502372,0.0542949,0.0777218,0.0689085,0.0692707,0.0817214,0.0609851
201.734965986,0.0853469,0.0884368,0.108423,0.0915454,0.0737017,0.049035,0.063364,0.041336,0.102242,0.0563396,0.0614529,0.0699191
201.781405896,0.10347,0.0580159,0.0892062,0.0579814,0.103388,0.170102,0.130425,0.144477,0.128785,0.0716662,0.0874428,0.0959255
201.827845805,0.09147,0.0942861,0.0861686,0.114825,0.0852657,0.0841689,0.0876132,0.0746968,0.137922,0.109592,0.126394,0.0616646
201.874285714,0.0866435,0.0955176,0.0750574,0.0549711,0.0653248,0.0975906,0.0631583,0.103353,0.13773,0.0912367,0.0539836,0.0518339
201.920725624,0.0749547,0.0956653,0.103601,0.0870978,0.0780662,0.129827,0.0943744,0.0328786,0.0781472,0.0886962,0.0650566,0.056539
201.967165533,0.0686658,0.0854985,0.0772521,0.0721715,0.0829059,0.0996818,0.0633519,0.112646,0.134198,0.0773597,0.0288204,0.0327347
202.013605442,0.058271,0.0832841,0.0515425,0.0366452,0.0586133,0.12349,0.0581952,0.0730481,0.126773,0.0629875,0.0475379,0.0363357
202.060045351,0.0686389,0.115522,0.0807396,0.0488371,0.0665139,0.122472,0.0955599,0.117164,0.104585,0.088252,0.0673122,0.0508152
